,Cost_since_last,Current1,Current2,Current3,Energy_since_last,Fuel_hour_rate,Fuel_since_last,PowerFactor1,PowerFactor2,PowerFactor3,Power_apparent_total,Power_reactive_total,Power_real_total,Voltage1,Voltage2,Voltage3,batterycapacity
69,0.138728591432,14.89592,4.2969,0.14323,5.54914365727,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
70,0.139915450912,15.03915,4.2969,0.14323,5.59661803649,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
71,0.14267240561,14.89592,4.2969,0.14323,5.7068962244,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
72,0.140218983133,14.75269,4.2969,0.14323,5.6087593253,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
73,0.139767756911,15.18238,4.2969,0.14323,5.59071027642,0.0,0.0,0.8,0.8,0.0,4480.2344,2688.14064,3584.18752,230.0,230.0,0.0,99.6691050844
74,0.140211753996,15.03915,4.2969,0.14323,5.60847015984,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
75,0.142155476604,14.89592,4.2969,0.14323,5.68621906417,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
76,0.143564426136,14.89592,4.2969,0.14323,5.74257704542,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
77,0.1405344114,15.18238,4.2969,0.14323,5.621376456,0.0,0.0,0.8,0.8,0.0,4480.2344,2688.14064,3584.18752,230.0,230.0,0.0,99.6691050844
78,0.139915450912,14.75269,4.2969,0.14323,5.59661803649,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
79,0.138777456733,15.03915,4.15367,0.14323,5.55109826933,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
80,0.140210838916,15.03915,4.2969,0.14323,5.60843355662,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
81,0.140210838916,14.89592,4.2969,0.14323,5.60843355662,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
82,0.139989297913,15.03915,4.2969,0.14323,5.59957191652,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
83,0.13969390991,14.89592,4.2969,0.14323,5.58775639639,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
84,0.139743141244,15.03915,4.2969,0.14323,5.58972564974,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
85,0.138782215152,14.75269,4.2969,0.14323,5.55128860609,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
86,0.138160326407,14.75269,4.2969,0.14323,5.52641305627,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
87,0.138855787629,15.03915,4.2969,0.14323,5.55423150516,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
88,0.139419843283,14.75269,4.2969,0.14323,5.57679373133,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
89,0.138875187337,14.89592,4.2969,0.14323,5.55500749347,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
90,0.142002566643,14.75269,4.2969,0.14323,5.68010266573,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
91,0.13897291794,14.89592,4.2969,0.14323,5.5589167176,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
92,0.139002932582,14.89592,4.2969,0.14323,5.56011730329,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
93,0.1390519809,14.89592,4.2969,0.14323,5.562079236,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
94,0.139890835245,15.03915,4.2969,0.14323,5.59563340981,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
95,0.139423137573,14.89592,4.2969,0.14323,5.57692550293,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
96,0.139324674906,15.03915,4.2969,0.14323,5.57298699622,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
97,0.140064975075,15.03915,4.2969,0.14323,5.602599003,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
98,0.1401390966,15.03915,4.2969,0.14323,5.605563864,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
99,0.1402379253,15.03915,4.2969,0.14323,5.609517012,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
100,0.140459740827,15.18238,4.2969,0.14323,5.61838963307,0.0,0.0,0.8,0.8,0.0,4480.2344,2688.14064,3584.18752,230.0,230.0,0.0,99.6691050844
101,0.140211753996,15.03915,4.2969,0.14323,5.60847015984,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
102,0.141152273791,15.32561,4.2969,0.14323,5.64609095164,0.0,0.0,0.8,0.8,0.0,4513.1773,2707.90638,3610.54184,230.0,230.0,0.0,99.6691050844
103,0.140286150045,14.89592,4.2969,0.14323,5.61144600181,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
104,0.138215505764,14.75269,4.2969,0.14323,5.52862023057,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
105,0.138997350591,14.89592,4.2969,0.14323,5.55989402363,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
106,0.139070648543,14.75269,4.2969,0.14323,5.56282594173,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
107,0.138606428178,14.89592,4.2969,0.14323,5.5442571271,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
108,0.13926610975,14.75269,4.2969,0.14323,5.57064439,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
109,0.138728591432,14.89592,4.2969,0.14323,5.54914365727,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
110,0.139290542401,14.75269,4.2969,0.14323,5.57162169603,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
111,0.13927269833,15.03915,4.2969,0.14323,5.5709079332,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
112,0.141577969266,14.75269,4.2969,0.14323,5.66311877062,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
113,0.138508697574,14.89592,4.2969,0.14323,5.54034790297,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
114,0.138875187337,14.75269,4.2969,0.14323,5.55500749347,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
115,0.138728591432,14.89592,4.2969,0.14323,5.54914365727,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
116,0.138801889384,14.75269,4.2969,0.14323,5.55207557537,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
117,0.138533130225,14.89592,4.2969,0.14323,5.541325209,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
118,0.135611094995,13.89331,4.2969,0.14323,5.4244437998,0.0,0.0,0.8,0.8,0.0,4183.7483,2510.24898,3346.99864,230.0,230.0,0.0,99.6691050844
119,0.135921581827,14.89592,4.2969,0.14323,5.4368632731,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
120,0.139468891601,14.89592,4.2969,0.14323,5.57875566404,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
121,0.139816988244,15.03915,4.2969,0.14323,5.59267952978,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
122,0.14008968225,15.03915,4.2969,0.14323,5.60358729,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
123,0.140707361625,15.03915,4.2969,0.14323,5.628294465,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
124,0.139125553377,14.75269,4.2969,0.14323,5.56502213507,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
125,0.138899619988,14.89592,4.2969,0.14323,5.5559847995,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
126,0.139546215908,15.03915,4.2969,0.14323,5.58184863632,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
127,0.139767756911,14.89592,4.2969,0.14323,5.59071027642,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
128,0.138777456733,14.75269,4.2969,0.14323,5.55109826933,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
129,0.138184667549,14.75269,4.2969,0.14323,5.52738670198,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
130,0.13897291794,14.89592,4.2969,0.14323,5.5589167176,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
131,0.138484264923,14.75269,4.2969,0.14323,5.53937059693,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
132,0.138282032121,14.75269,4.2969,0.14323,5.53128128482,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
133,0.139174601694,15.03915,4.2969,0.14323,5.56698406778,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
134,0.0,14.89592,4.2969,0.14323,0.0,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
135,0.138111644121,14.60946,4.2969,0.14323,5.52446576484,0.0,0.0,0.8,0.8,0.0,4348.4628,2609.07768,3478.77024,230.0,230.0,0.0,99.6691050844
136,0.138753024083,15.03915,4.2969,0.14323,5.5501209633,0.0,0.0,0.8,0.8,0.0,4447.2915,2668.3749,3557.8332,230.0,230.0,0.0,99.6691050844
137,0.139866219578,14.89592,4.2969,0.14323,5.59464878313,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
138,0.13883126347,14.89592,4.2969,0.14323,5.5532505388,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
139,0.138924052638,14.75269,4.2969,0.14323,5.55696210553,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
140,0.137301431797,14.60946,4.2969,0.14323,5.49205727189,0.0,0.0,0.8,0.8,0.0,4348.4628,2609.07768,3478.77024,230.0,230.0,0.0,99.6691050844
141,0.138160326407,14.89592,4.2969,0.14323,5.52641305627,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
142,0.138948485289,14.75269,4.2969,0.14323,5.55793941157,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
143,0.139192811798,14.89592,4.2969,0.14323,5.5677124719,0.0,0.0,0.8,0.8,0.0,4414.3486,2648.60916,3531.47888,230.0,230.0,0.0,99.6691050844
144,0.138850754686,14.75269,4.2969,0.14323,5.55403018743,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
145,0.137349931067,14.60946,4.2969,0.14323,5.49399724267,0.0,0.0,0.8,0.8,0.0,4348.4628,2609.07768,3478.77024,230.0,230.0,0.0,99.6691050844
146,0.137592427414,14.75269,4.2969,0.14323,5.50369709656,0.0,0.0,0.8,0.8,0.0,4381.4057,2628.84342,3505.12456,230.0,230.0,0.0,99.6691050844
147,0.181149346778,26.78401,4.2969,0.28646,7.24597387111,0.0,0.0,0.8,0.8,0.0,7148.6093,4289.16558,5718.88744,230.0,230.0,0.0,99.6691050844
148,0.22271752157,26.35432,4.2969,0.28646,8.90870086281,0.0,0.0,0.8,0.8,0.0,7049.7806,4229.86836,5639.82448,230.0,230.0,0.0,99.6691050844
