,Cost_since_last,Current1,Current2,Current3,Energy_since_last,Fuel_hour_rate,Fuel_since_last,PowerFactor1,PowerFactor2,PowerFactor3,Power_apparent_total,Power_reactive_total,Power_real_total,Voltage1,Voltage2,Voltage3,batterycapacity
13882,0.535674888554,48.067988,0.42969,21.885544,21.4269955422,0.0,0.0,0.8,0.0,0.8,16089.31236,9653.587416,12871.449888,230.0,0.0,230.0,99.3072124642
13883,0.524872307691,46.864856,0.42969,21.62773,20.9948923076,0.0,0.0,0.8,0.0,0.8,15753.29478,9451.976868,12602.635824,230.0,0.0,230.0,99.3072124642
13884,0.524793354541,47.581006,0.42969,21.77096,20.9917341816,0.0,0.0,0.8,0.0,0.8,15950.95218,9570.571308,12760.761744,230.0,0.0,230.0,99.3072124642
13885,0.523358087293,46.83621,0.42969,21.742314,20.9343234917,0.0,0.0,0.8,0.0,0.8,15773.06052,9463.836312,12618.448416,230.0,0.0,230.0,99.3072124642
13886,0.533760649842,47.752882,0.42969,21.828252,21.3504259937,0.0,0.0,0.8,0.0,0.8,16003.66082,9602.196492,12802.928656,230.0,0.0,230.0,99.3072124642
13887,0.52869071923,46.435166,0.42969,21.62773,21.1476287692,0.0,0.0,0.8,0.0,0.8,15654.46608,9392.679648,12523.572864,230.0,0.0,230.0,99.3072124642
13888,0.481665717767,47.40913,0.42969,21.62773,19.2666287107,0.0,0.0,0.8,0.0,0.8,15878.4778,9527.08668,12702.78224,230.0,0.0,230.0,99.3072124642
13889,0.519530122313,48.6982,0.42969,21.91419,20.7812048925,0.0,0.0,0.8,0.0,0.8,16240.8497,9744.50982,12992.67976,230.0,0.0,230.0,99.3072124642
13890,0.526839767489,47.953404,0.42969,21.77096,21.0735906995,0.0,0.0,0.8,0.0,0.8,16036.60372,9621.962232,12829.282976,230.0,0.0,230.0,99.3072124642
13891,0.532913779391,48.26851,0.42969,21.91419,21.3165511756,0.0,0.0,0.8,0.0,0.8,16142.021,9685.2126,12913.6168,230.0,0.0,230.0,99.3072124642
13892,0.487485373878,46.97944,0.42969,21.77096,19.4994149551,0.0,0.0,0.8,0.0,0.8,15812.592,9487.5552,12650.0736,230.0,0.0,230.0,99.3072124642
13893,0.535830964694,48.526324,0.42969,21.971482,21.4332385877,0.0,0.0,0.8,0.0,0.8,16214.49538,9728.697228,12971.596304,230.0,0.0,230.0,99.3072124642
13894,0.525566890436,47.896112,0.42969,21.91419,21.0226756174,0.0,0.0,0.8,0.0,0.8,16056.36946,9633.821676,12845.095568,230.0,0.0,230.0,99.3072124642
13895,0.497976772447,48.211218,0.42969,21.91419,19.9190708979,0.0,0.0,0.8,0.0,0.8,16128.84384,9677.306304,12903.075072,230.0,0.0,230.0,99.3072124642
13896,0.537426828579,48.6982,0.42969,21.91419,21.4970731432,0.0,0.0,0.8,0.0,0.8,16240.8497,9744.50982,12992.67976,230.0,0.0,230.0,99.3072124642
13897,0.538014658027,47.294546,0.42969,21.885544,21.5205863211,0.0,0.0,0.8,0.0,0.8,15911.4207,9546.85242,12729.13656,230.0,0.0,230.0,99.3072124642
13898,0.527754884647,47.924758,0.42969,21.91419,21.1101953859,0.0,0.0,0.8,0.0,0.8,16062.95804,9637.774824,12850.366432,230.0,0.0,230.0,99.3072124642
13899,0.529117988643,46.83621,0.42969,21.77096,21.1647195457,0.0,0.0,0.8,0.0,0.8,15779.6491,9467.78946,12623.71928,230.0,0.0,230.0,99.3072124642
13900,0.482808799794,47.036732,0.42969,21.656376,19.3123519918,0.0,0.0,0.8,0.0,0.8,15799.41484,9479.648904,12639.531872,230.0,0.0,230.0,99.3072124642
13901,0.485955505602,48.354448,0.42969,22.05742,19.4382202241,0.0,0.0,0.8,0.0,0.8,16194.72964,9716.837784,12955.783712,230.0,0.0,230.0,99.3072124642
13902,0.490288082603,47.666944,0.42969,21.856898,19.6115233041,0.0,0.0,0.8,0.0,0.8,15990.48366,9594.290196,12792.386928,230.0,0.0,230.0,99.3072124642
13903,0.530857922811,48.325802,0.42969,22.05742,21.2343169125,0.0,0.0,0.8,0.0,0.8,16188.14106,9712.884636,12950.512848,230.0,0.0,230.0,99.3072124642
13904,0.546089182436,47.208608,0.42969,21.799606,21.8435672974,0.0,0.0,0.8,0.0,0.8,15871.88922,9523.133532,12697.511376,230.0,0.0,230.0,99.3072124642
13905,0.524270550718,48.354448,0.42969,22.028774,20.9708220287,0.0,0.0,0.8,0.0,0.8,16188.14106,9712.884636,12950.512848,230.0,0.0,230.0,99.3072124642
13906,0.531254152692,47.666944,0.42969,21.91419,21.2501661077,0.0,0.0,0.8,0.0,0.8,16003.66082,9602.196492,12802.928656,230.0,0.0,230.0,99.3072124642
13907,0.534266195245,47.40913,0.42969,21.828252,21.3706478098,0.0,0.0,0.8,0.0,0.8,15924.59786,9554.758716,12739.678288,230.0,0.0,230.0,99.3072124642
13908,0.49180466391,47.323192,0.42969,21.91419,19.6721865564,0.0,0.0,0.8,0.0,0.8,15924.59786,9554.758716,12739.678288,230.0,0.0,230.0,99.3072124642
13909,0.52232774319,46.320582,0.42969,21.685022,20.8931097276,0.0,0.0,0.8,0.0,0.8,15641.28892,9384.773352,12513.031136,230.0,0.0,230.0,99.3072124642
13910,0.512387314623,46.091414,0.42969,21.62773,20.4954925849,0.0,0.0,0.8,0.0,0.8,15575.40312,9345.241872,12460.322496,230.0,0.0,230.0,99.3072124642
13911,0.477268536078,46.377874,0.42969,21.62773,19.0907414431,0.0,0.0,0.8,0.0,0.8,15641.28892,9384.773352,12513.031136,230.0,0.0,230.0,99.3072124642
13912,0.524027926259,46.721626,0.42969,21.77096,20.9611170504,0.0,0.0,0.8,0.0,0.8,15753.29478,9451.976868,12602.635824,230.0,0.0,230.0,99.3072124642
13913,0.47907336776,46.97944,0.42969,21.91419,19.1629347104,0.0,0.0,0.8,0.0,0.8,15845.5349,9507.32094,12676.42792,230.0,0.0,230.0,99.3072124642
